run,beta_role,beta,source_beta_tag,cell_id,dataset_id,dataset_tag,complexity_metric,knn_k,complexity_3nn_disagreement,source_dataset
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,7,dataset_007_seed_711234,3nn_label_disagreement,3,0.25,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_007_seed_711234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,8,dataset_008_seed_811234,3nn_label_disagreement,3,0.330078125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_008_seed_811234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,9,dataset_009_seed_911234,3nn_label_disagreement,3,0.2994791666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_009_seed_911234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,10,dataset_010_seed_1011234,3nn_label_disagreement,3,0.2688802083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_010_seed_1011234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,11,dataset_011_seed_1111234,3nn_label_disagreement,3,0.30859375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_011_seed_1111234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,12,dataset_012_seed_1211234,3nn_label_disagreement,3,0.2903645833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_012_seed_1211234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,13,dataset_013_seed_1311234,3nn_label_disagreement,3,0.2766927083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_013_seed_1311234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,14,dataset_014_seed_1411234,3nn_label_disagreement,3,0.3059895833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_014_seed_1411234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,15,dataset_015_seed_1511234,3nn_label_disagreement,3,0.3157552083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_015_seed_1511234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,16,dataset_016_seed_1611234,3nn_label_disagreement,3,0.2578125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_016_seed_1611234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,17,dataset_017_seed_1711234,3nn_label_disagreement,3,0.2962239583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_017_seed_1711234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,18,dataset_018_seed_1811234,3nn_label_disagreement,3,0.2805989583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_018_seed_1811234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,19,dataset_019_seed_1911234,3nn_label_disagreement,3,0.2708333333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_019_seed_1911234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,20,dataset_020_seed_2011234,3nn_label_disagreement,3,0.3111979166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_020_seed_2011234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,21,dataset_021_seed_2111234,3nn_label_disagreement,3,0.2884114583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_021_seed_2111234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,22,dataset_022_seed_2211234,3nn_label_disagreement,3,0.2604166666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_022_seed_2211234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,23,dataset_023_seed_2311234,3nn_label_disagreement,3,0.3294270833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_023_seed_2311234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,24,dataset_024_seed_2411234,3nn_label_disagreement,3,0.2669270833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_024_seed_2411234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,25,dataset_025_seed_2511234,3nn_label_disagreement,3,0.275390625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_025_seed_2511234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,26,dataset_026_seed_2611234,3nn_label_disagreement,3,0.302734375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_026_seed_2611234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,27,dataset_027_seed_2711234,3nn_label_disagreement,3,0.3118489583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_027_seed_2711234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,28,dataset_028_seed_2811234,3nn_label_disagreement,3,0.3255208333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_028_seed_2811234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,29,dataset_029_seed_2911234,3nn_label_disagreement,3,0.34765625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_029_seed_2911234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,30,dataset_030_seed_3011234,3nn_label_disagreement,3,0.328125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_030_seed_3011234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,31,dataset_031_seed_3111234,3nn_label_disagreement,3,0.2981770833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_031_seed_3111234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,32,dataset_032_seed_3211234,3nn_label_disagreement,3,0.2571614583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_032_seed_3211234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,33,dataset_033_seed_3311234,3nn_label_disagreement,3,0.3619791666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_033_seed_3311234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,34,dataset_034_seed_3411234,3nn_label_disagreement,3,0.3229166666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_034_seed_3411234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,35,dataset_035_seed_3511234,3nn_label_disagreement,3,0.2662760416666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_035_seed_3511234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,36,dataset_036_seed_3611234,3nn_label_disagreement,3,0.3203125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_036_seed_3611234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,37,dataset_037_seed_3711234,3nn_label_disagreement,3,0.267578125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_037_seed_3711234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,38,dataset_038_seed_3811234,3nn_label_disagreement,3,0.26171875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_038_seed_3811234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,39,dataset_039_seed_3911234,3nn_label_disagreement,3,0.3092447916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_039_seed_3911234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,40,dataset_040_seed_4011234,3nn_label_disagreement,3,0.2721354166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_040_seed_4011234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,41,dataset_041_seed_4111234,3nn_label_disagreement,3,0.2936197916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_041_seed_4111234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,42,dataset_042_seed_4211234,3nn_label_disagreement,3,0.28515625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_042_seed_4211234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,43,dataset_043_seed_4311234,3nn_label_disagreement,3,0.3489583333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_043_seed_4311234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,44,dataset_044_seed_4411234,3nn_label_disagreement,3,0.322265625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_044_seed_4411234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,45,dataset_045_seed_4511234,3nn_label_disagreement,3,0.2838541666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_045_seed_4511234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,46,dataset_046_seed_4611234,3nn_label_disagreement,3,0.2903645833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_046_seed_4611234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,47,dataset_047_seed_4711234,3nn_label_disagreement,3,0.2610677083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_047_seed_4711234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,48,dataset_048_seed_4811234,3nn_label_disagreement,3,0.294921875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_048_seed_4811234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,49,dataset_049_seed_4911234,3nn_label_disagreement,3,0.3463541666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_049_seed_4911234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,50,dataset_050_seed_5011234,3nn_label_disagreement,3,0.314453125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_050_seed_5011234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,51,dataset_051_seed_5111234,3nn_label_disagreement,3,0.2649739583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_051_seed_5111234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,52,dataset_052_seed_5211234,3nn_label_disagreement,3,0.310546875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_052_seed_5211234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,53,dataset_053_seed_5311234,3nn_label_disagreement,3,0.2903645833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_053_seed_5311234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,54,dataset_054_seed_5411234,3nn_label_disagreement,3,0.306640625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_054_seed_5411234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,55,dataset_055_seed_5511234,3nn_label_disagreement,3,0.2936197916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_055_seed_5511234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,56,dataset_056_seed_5611234,3nn_label_disagreement,3,0.333984375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_056_seed_5611234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,57,dataset_057_seed_5711234,3nn_label_disagreement,3,0.2669270833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_057_seed_5711234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,58,dataset_058_seed_5811234,3nn_label_disagreement,3,0.3502604166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_058_seed_5811234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,59,dataset_059_seed_5911234,3nn_label_disagreement,3,0.3131510416666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_059_seed_5911234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,60,dataset_060_seed_6011234,3nn_label_disagreement,3,0.3307291666666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_060_seed_6011234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,61,dataset_061_seed_6111234,3nn_label_disagreement,3,0.3033854166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_061_seed_6111234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,62,dataset_062_seed_6211234,3nn_label_disagreement,3,0.3059895833333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_062_seed_6211234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,63,dataset_063_seed_6311234,3nn_label_disagreement,3,0.2766927083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_063_seed_6311234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,64,dataset_064_seed_6411234,3nn_label_disagreement,3,0.25,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_064_seed_6411234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,65,dataset_065_seed_6511234,3nn_label_disagreement,3,0.2688802083333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_065_seed_6511234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,66,dataset_066_seed_6611234,3nn_label_disagreement,3,0.3125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_066_seed_6611234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,67,dataset_067_seed_6711234,3nn_label_disagreement,3,0.2623697916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_067_seed_6711234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,68,dataset_068_seed_6811234,3nn_label_disagreement,3,0.2571614583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_068_seed_6811234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,69,dataset_069_seed_6911234,3nn_label_disagreement,3,0.259765625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_069_seed_6911234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,70,dataset_070_seed_7011234,3nn_label_disagreement,3,0.3346354166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_070_seed_7011234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,71,dataset_071_seed_7111234,3nn_label_disagreement,3,0.296875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_071_seed_7111234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,72,dataset_072_seed_7211234,3nn_label_disagreement,3,0.2858072916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_072_seed_7211234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,73,dataset_073_seed_7311234,3nn_label_disagreement,3,0.2623697916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_073_seed_7311234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,74,dataset_074_seed_7411234,3nn_label_disagreement,3,0.3287760416666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_074_seed_7411234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,75,dataset_075_seed_7511234,3nn_label_disagreement,3,0.2701822916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_075_seed_7511234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,76,dataset_076_seed_7611234,3nn_label_disagreement,3,0.265625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_076_seed_7611234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,77,dataset_077_seed_7711234,3nn_label_disagreement,3,0.3020833333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_077_seed_7711234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,78,dataset_078_seed_7811234,3nn_label_disagreement,3,0.3190104166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_078_seed_7811234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,79,dataset_079_seed_7911234,3nn_label_disagreement,3,0.2799479166666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_079_seed_7911234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,80,dataset_080_seed_8011234,3nn_label_disagreement,3,0.3177083333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_080_seed_8011234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,81,dataset_081_seed_8111234,3nn_label_disagreement,3,0.3203125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_081_seed_8111234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,82,dataset_082_seed_8211234,3nn_label_disagreement,3,0.3177083333333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_082_seed_8211234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,83,dataset_083_seed_8311234,3nn_label_disagreement,3,0.2936197916666667,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_083_seed_8311234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,84,dataset_084_seed_8411234,3nn_label_disagreement,3,0.2884114583333333,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_084_seed_8411234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.15,,cell_beta_0p15_p_0p00,85,dataset_085_seed_8511234,3nn_label_disagreement,3,0.31640625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_085_seed_8511234/dataset.npz
